rain_intensity,humidity,wind_speed,avgtemp_c,flash_flood_probability
187.27005942368123,37.36408184666985,109.49974664849556,13.814456837217392,0.3788335349005203
475.3571532049581,33.291209623140325,27.676799339806735,-4.0707546465806885,0.4970619520538461
365.99697090570254,17.615391250286006,51.99595415548293,46.44985248639408,0.49086303388873426
299.3292420985183,60.726667010148795,99.49209552867273,-28.10215490157618,0.5906026656095188
78.00932022121826,47.66241605086289,72.313401678672,8.78564159989407,0.2548923947366197
77.99726016810132,86.57009923240037,110.78565579523408,20.021001499022262,0.4357122105863686
29.04180608409973,3.2109580482058253,144.18118518342897,32.55644893453817,0.2604229304463425
433.0880728874676,64.38679275551263,17.482003157279625,-9.302896957199295,0.41699835933035856
300.5575058716044,76.29488785115612,106.43515745970915,18.69219076574815,0.45286896368080604
354.03628889802275,75.94865691883071,34.55162334481718,-19.679852861571725,0.6063090877164404
10.292247147901223,88.60739670955252,62.171509111135386,-6.452390763817974,0.3813296022826274
484.95492608099715,72.9033742829494,4.929408869270974,39.56271312033992,0.7803120931187535
416.22132040021086,92.78100616476964,20.38610734390484,44.99076093309543,0.702926542102131
106.16955533913807,33.26565998208915,47.96659335733495,21.881734692726468,0.17308883010205792
90.91248360355031,50.32094167515431,51.297870793197745,-12.564810922381497,0.12325491329086644
91.7022549267169,1.4079663282890675,134.93778246931436,32.00577899746641,0.23249469661790606
152.12112147976887,0.6957587303291213,111.27193638997727,-47.41329182745798,0.4092253132887734
262.37821581611894,24.012662045151988,145.82744522805615,-39.7254089460579,0.6999728606587674
215.97250932105788,10.080719713908525,89.86072655028607,16.137373637536115,0.3605177572178436
145.61457009902097,26.021136793575362,36.257059813697694,-20.875142472994256,0.16328910879058378
305.92644736118973,17.70432945283974,49.14825448824643,45.138621840047776,0.3656703356613882
69.74693032602092,2.852002483864824,47.975388493795066,-6.393938790769525,0.0562380215459119
146.07232426760908,90.93041464060494,48.97414914948774,-7.063517961082297,0.4284761446342359
183.18092164684586,0.8223131388891525,100.94462596677235,17.807951019093125,0.43130995589418053
228.03499210851797,73.60821443370854,79.62118921356243,26.756856230618965,0.6828188800829393
392.5879806965068,15.214788691951654,57.813626712996644,-2.444126187486347,0.4244622491478734
99.83689107917986,91.22296219996,22.36346530930749,-28.599909828827585,0.4588631838779821
257.1172192068058,89.27959395898858,3.320874441321886,27.330864272562167,0.4528663290886173
296.2072844310212,65.39011463692573,32.82520163815389,-17.964872512637243,0.34184200756303657
23.22520635999886,67.22341498006051,16.12071059530219,-32.48892307061424,0.48555637230941995
303.7724259507192,0.5339141969688543,117.8167546278359,13.164018992501326,0.19578802244757856
85.26206184364577,98.4871566113602,16.874693672082806,-40.95463330096496,0.28449594570724895
32.525796492639756,87.78326035758144,108.63423559602542,47.135267508605494,0.7081271862613989
474.44276862666663,89.5106225730092,57.8488034664124,13.239726441213698,0.7533588139250496
482.81601653727967,65.92445370508719,11.006758461566395,48.58955209217558,0.5832894657693874
404.19867405823055,34.47869286545365,121.90950741473786,-16.110657652136396,0.6898327061424664
152.30688458668536,89.36486490904808,86.944585535492,47.12051611903979,0.6774125792864926
48.83605700319193,29.151692815119233,35.36422692953596,-35.44377522713764,0.11129521256012667
342.11651325607846,56.271154334220284,134.2021761499002,-45.930522765297155,0.6600194163576941
220.07624686980066,9.97309723438824,6.788747080582719,-46.701593954539746,0.3960597262527671
61.019117422389414,92.19556301327502,30.272941229664436,-3.512962940077294,0.2911012558603947
247.58845505563508,14.077045777121333,112.80703917087915,-41.69958025214052,0.5023268213027086
17.194260557609198,22.489680573040726,106.40668954648338,1.2167884167601741,0.36801483169733507
454.66020103939104,55.813415812821496,43.3907540586717,-17.24994964910995,0.3842741631589811
129.38999080000846,76.40930002129815,9.303731302917468,-16.437100752588442,0.3438942373467585
331.261142176991,61.93513059362989,128.71171083374156,13.56089965451698,0.675715319133254
155.85553804470547,23.213391280015617,47.05464571048539,-33.69019938483798,0.14523959206512682
260.0340105889054,0.09430425274903342,29.357012239239783,26.655337033973098,0.24780233925772385
273.35513967163985,75.71505803074392,77.40927335414656,8.203091977863473,0.6698976986716473
92.42722776276352,98.52073259110938,136.5340798923671,41.49446288475109,0.5641068307351417
484.7923138822793,80.99131203060904,6.5319866765063015,-13.51593462324766,0.518116328424245
387.5664116805573,46.02066181566153,114.87061320463316,48.27149920671255,0.8109021131272591
469.74947078209453,90.37672613991066,85.87098419080634,7.582764671402323,0.8210400993289974
447.41367521382443,40.984767311835,63.81736748277254,47.340195618753384,0.6537698275039726
298.94998940554257,52.493408424346754,111.612066615759,-47.29393459528847,0.6302049920982611
